,Unnamed: 0,Canton,InitialPower,MainCategory,PlantCategory,SubCategory,TotalPower
7567,7567,AI,0.0,Nuclear energy,Diversion power plant,Waste,0.0
7568,7568,AI,0.0,Nuclear energy,Biomass usage,Waste,0.0
7569,7569,AI,0.0,Nuclear energy,Weir plant,Waste,0.0
7570,7570,AI,0.0,Nuclear energy,Freestanding,Waste,0.0
7571,7571,AI,0.0,Nuclear energy,Waste incineration,Waste,0.0
7572,7572,AI,0.0,Nuclear energy,Wastewater power plant,Waste,0.0
7573,7573,AI,0.0,Nuclear energy,Storage power plant,Waste,0.0
7574,7574,AI,0.0,Nuclear energy,Pumped storage power plant,Waste,0.0
7575,7575,AI,0.0,Nuclear energy,Integrated,Natural gas,0.0
7576,7576,AI,0.0,Nuclear energy,Attached,Natural gas,0.0
7577,7577,AI,0.0,Nuclear energy,,Natural gas,0.0
7578,7578,AI,0.0,Nuclear energy,Continuous power plant,Natural gas,0.0
7579,7579,AI,0.0,Nuclear energy,Drinking water power plant,Natural gas,0.0
7580,7580,AI,0.0,Nuclear energy,Wastewater treatment,Natural gas,0.0
7581,7581,AI,0.0,Nuclear energy,Diversion power plant,Natural gas,0.0
7582,7582,AI,0.0,Nuclear energy,Biomass usage,Natural gas,0.0
7583,7583,AI,0.0,Nuclear energy,Weir plant,Natural gas,0.0
7584,7584,AI,0.0,Nuclear energy,Freestanding,Natural gas,0.0
7585,7585,AI,0.0,Nuclear energy,Waste incineration,Natural gas,0.0
7586,7586,AI,0.0,Nuclear energy,Wastewater power plant,Natural gas,0.0
7587,7587,AI,0.0,Nuclear energy,Storage power plant,Natural gas,0.0
7588,7588,AI,0.0,Nuclear energy,Pumped storage power plant,Natural gas,0.0
7589,7589,AI,0.0,Nuclear energy,Integrated,Nuclear energy,0.0
7590,7590,AI,0.0,Nuclear energy,Attached,Nuclear energy,0.0
7591,7591,AI,0.0,Nuclear energy,,Nuclear energy,0.0
7592,7592,AI,0.0,Nuclear energy,Continuous power plant,Nuclear energy,0.0
7593,7593,AI,0.0,Nuclear energy,Drinking water power plant,Nuclear energy,0.0
7594,7594,AI,0.0,Nuclear energy,Wastewater treatment,Nuclear energy,0.0
7595,7595,AI,0.0,Nuclear energy,Diversion power plant,Nuclear energy,0.0
7596,7596,AI,0.0,Nuclear energy,Biomass usage,Nuclear energy,0.0
7597,7597,AI,0.0,Nuclear energy,Weir plant,Nuclear energy,0.0
7598,7598,AI,0.0,Nuclear energy,Freestanding,Nuclear energy,0.0
7599,7599,AI,0.0,Nuclear energy,Waste incineration,Nuclear energy,0.0
7600,7600,AI,0.0,Nuclear energy,Wastewater power plant,Nuclear energy,0.0
7601,7601,AI,0.0,Nuclear energy,Storage power plant,Nuclear energy,0.0
7602,7602,AI,0.0,Nuclear energy,Pumped storage power plant,Nuclear energy,0.0
7603,7603,AI,0.0,Nuclear energy,Integrated,Crude oil,0.0
7604,7604,AI,0.0,Nuclear energy,Attached,Crude oil,0.0
7605,7605,AI,0.0,Nuclear energy,,Crude oil,0.0
7606,7606,AI,0.0,Nuclear energy,Continuous power plant,Crude oil,0.0
7607,7607,AI,0.0,Nuclear energy,Drinking water power plant,Crude oil,0.0
7608,7608,AI,0.0,Nuclear energy,Wastewater treatment,Crude oil,0.0
7609,7609,AI,0.0,Nuclear energy,Diversion power plant,Crude oil,0.0
7610,7610,AI,0.0,Nuclear energy,Biomass usage,Crude oil,0.0
7611,7611,AI,0.0,Nuclear energy,Weir plant,Crude oil,0.0
7612,7612,AI,0.0,Nuclear energy,Freestanding,Crude oil,0.0
7613,7613,AI,0.0,Nuclear energy,Waste incineration,Crude oil,0.0
7614,7614,AI,0.0,Nuclear energy,Wastewater power plant,Crude oil,0.0
7615,7615,AI,0.0,Nuclear energy,Storage power plant,Crude oil,0.0
7616,7616,AI,0.0,Nuclear energy,Pumped storage power plant,Crude oil,0.0
7617,7617,GE,5345.31,Other renewable energies,Integrated,Photovoltaic,5624.2
7618,7618,GE,65737.16,Other renewable energies,Attached,Photovoltaic,68551.14
7619,7619,GE,0.0,Other renewable energies,,Photovoltaic,0.0
7620,7620,GE,0.0,Other renewable energies,Continuous power plant,Photovoltaic,0.0
7621,7621,GE,0.0,Other renewable energies,Drinking water power plant,Photovoltaic,0.0
7622,7622,GE,0.0,Other renewable energies,Wastewater treatment,Photovoltaic,0.0
7623,7623,GE,0.0,Other renewable energies,Diversion power plant,Photovoltaic,0.0
7624,7624,GE,0.0,Other renewable energies,Biomass usage,Photovoltaic,0.0
7625,7625,GE,0.0,Other renewable energies,Weir plant,Photovoltaic,0.0
7626,7626,GE,13.65,Other renewable energies,Freestanding,Photovoltaic,13.65
7627,7627,GE,0.0,Other renewable energies,Waste incineration,Photovoltaic,0.0
7628,7628,GE,0.0,Other renewable energies,Wastewater power plant,Photovoltaic,0.0
7629,7629,GE,0.0,Other renewable energies,Storage power plant,Photovoltaic,0.0
7630,7630,GE,0.0,Other renewable energies,Pumped storage power plant,Photovoltaic,0.0
7631,7631,GE,0.0,Other renewable energies,Integrated,Wind Energy,0.0
7632,7632,GE,0.0,Other renewable energies,Attached,Wind Energy,0.0
7633,7633,GE,0.0,Other renewable energies,,Wind Energy,0.0
7634,7634,GE,0.0,Other renewable energies,Continuous power plant,Wind Energy,0.0
7635,7635,GE,0.0,Other renewable energies,Drinking water power plant,Wind Energy,0.0
7636,7636,GE,0.0,Other renewable energies,Wastewater treatment,Wind Energy,0.0
7637,7637,GE,0.0,Other renewable energies,Diversion power plant,Wind Energy,0.0
7638,7638,GE,0.0,Other renewable energies,Biomass usage,Wind Energy,0.0
7639,7639,GE,0.0,Other renewable energies,Weir plant,Wind Energy,0.0
7640,7640,GE,0.0,Other renewable energies,Freestanding,Wind Energy,0.0
7641,7641,GE,0.0,Other renewable energies,Waste incineration,Wind Energy,0.0
7642,7642,GE,0.0,Other renewable energies,Wastewater power plant,Wind Energy,0.0
7643,7643,GE,0.0,Other renewable energies,Storage power plant,Wind Energy,0.0
7644,7644,GE,0.0,Other renewable energies,Pumped storage power plant,Wind Energy,0.0
7645,7645,GE,0.0,Other renewable energies,Integrated,Hydroelectric power,0.0
7646,7646,GE,0.0,Other renewable energies,Attached,Hydroelectric power,0.0
7647,7647,GE,0.0,Other renewable energies,,Hydroelectric power,0.0
7648,7648,GE,0.0,Other renewable energies,Continuous power plant,Hydroelectric power,0.0
7649,7649,GE,0.0,Other renewable energies,Drinking water power plant,Hydroelectric power,0.0
7650,7650,GE,0.0,Other renewable energies,Wastewater treatment,Hydroelectric power,0.0
7651,7651,GE,0.0,Other renewable energies,Diversion power plant,Hydroelectric power,0.0
7652,7652,GE,0.0,Other renewable energies,Biomass usage,Hydroelectric power,0.0
7653,7653,GE,0.0,Other renewable energies,Weir plant,Hydroelectric power,0.0
7654,7654,GE,0.0,Other renewable energies,Freestanding,Hydroelectric power,0.0
7655,7655,GE,0.0,Other renewable energies,Waste incineration,Hydroelectric power,0.0
7656,7656,GE,0.0,Other renewable energies,Wastewater power plant,Hydroelectric power,0.0
7657,7657,GE,0.0,Other renewable energies,Storage power plant,Hydroelectric power,0.0
7658,7658,GE,0.0,Other renewable energies,Pumped storage power plant,Hydroelectric power,0.0
7659,7659,GE,0.0,Other renewable energies,Integrated,Biomass,0.0
7660,7660,GE,0.0,Other renewable energies,Attached,Biomass,0.0
7661,7661,GE,0.0,Other renewable energies,,Biomass,0.0
7662,7662,GE,0.0,Other renewable energies,Continuous power plant,Biomass,0.0
7663,7663,GE,0.0,Other renewable energies,Drinking water power plant,Biomass,0.0
7664,7664,GE,0.0,Other renewable energies,Wastewater treatment,Biomass,0.0
7665,7665,GE,0.0,Other renewable energies,Diversion power plant,Biomass,0.0
7666,7666,GE,611.0,Other renewable energies,Biomass usage,Biomass,611.0
7667,7667,GE,0.0,Other renewable energies,Weir plant,Biomass,0.0
7668,7668,GE,0.0,Other renewable energies,Freestanding,Biomass,0.0
7669,7669,GE,0.0,Other renewable energies,Waste incineration,Biomass,0.0
7670,7670,GE,0.0,Other renewable energies,Wastewater power plant,Biomass,0.0
7671,7671,GE,0.0,Other renewable energies,Storage power plant,Biomass,0.0
7672,7672,GE,0.0,Other renewable energies,Pumped storage power plant,Biomass,0.0
7673,7673,GE,0.0,Other renewable energies,Integrated,Waste,0.0
7674,7674,GE,0.0,Other renewable energies,Attached,Waste,0.0
7675,7675,GE,0.0,Other renewable energies,,Waste,0.0
7676,7676,GE,0.0,Other renewable energies,Continuous power plant,Waste,0.0
7677,7677,GE,0.0,Other renewable energies,Drinking water power plant,Waste,0.0
7678,7678,GE,0.0,Other renewable energies,Wastewater treatment,Waste,0.0
7679,7679,GE,0.0,Other renewable energies,Diversion power plant,Waste,0.0
7680,7680,GE,0.0,Other renewable energies,Biomass usage,Waste,0.0
7681,7681,GE,0.0,Other renewable energies,Weir plant,Waste,0.0
7682,7682,GE,0.0,Other renewable energies,Freestanding,Waste,0.0
7683,7683,GE,18400.0,Other renewable energies,Waste incineration,Waste,18400.0
7684,7684,GE,0.0,Other renewable energies,Wastewater power plant,Waste,0.0
7685,7685,GE,0.0,Other renewable energies,Storage power plant,Waste,0.0
7686,7686,GE,0.0,Other renewable energies,Pumped storage power plant,Waste,0.0
7687,7687,GE,0.0,Other renewable energies,Integrated,Natural gas,0.0
7688,7688,GE,0.0,Other renewable energies,Attached,Natural gas,0.0
7689,7689,GE,0.0,Other renewable energies,,Natural gas,0.0
7690,7690,GE,0.0,Other renewable energies,Continuous power plant,Natural gas,0.0
7691,7691,GE,0.0,Other renewable energies,Drinking water power plant,Natural gas,0.0
7692,7692,GE,0.0,Other renewable energies,Wastewater treatment,Natural gas,0.0
7693,7693,GE,0.0,Other renewable energies,Diversion power plant,Natural gas,0.0
7694,7694,GE,0.0,Other renewable energies,Biomass usage,Natural gas,0.0
7695,7695,GE,0.0,Other renewable energies,Weir plant,Natural gas,0.0
7696,7696,GE,0.0,Other renewable energies,Freestanding,Natural gas,0.0
7697,7697,GE,0.0,Other renewable energies,Waste incineration,Natural gas,0.0
7698,7698,GE,0.0,Other renewable energies,Wastewater power plant,Natural gas,0.0
7699,7699,GE,0.0,Other renewable energies,Storage power plant,Natural gas,0.0
7700,7700,GE,0.0,Other renewable energies,Pumped storage power plant,Natural gas,0.0
7701,7701,GE,0.0,Other renewable energies,Integrated,Nuclear energy,0.0
7702,7702,GE,0.0,Other renewable energies,Attached,Nuclear energy,0.0
7703,7703,GE,0.0,Other renewable energies,,Nuclear energy,0.0
7704,7704,GE,0.0,Other renewable energies,Continuous power plant,Nuclear energy,0.0
7705,7705,GE,0.0,Other renewable energies,Drinking water power plant,Nuclear energy,0.0
7706,7706,GE,0.0,Other renewable energies,Wastewater treatment,Nuclear energy,0.0
7707,7707,GE,0.0,Other renewable energies,Diversion power plant,Nuclear energy,0.0
7708,7708,GE,0.0,Other renewable energies,Biomass usage,Nuclear energy,0.0
7709,7709,GE,0.0,Other renewable energies,Weir plant,Nuclear energy,0.0
7710,7710,GE,0.0,Other renewable energies,Freestanding,Nuclear energy,0.0
7711,7711,GE,0.0,Other renewable energies,Waste incineration,Nuclear energy,0.0
7712,7712,GE,0.0,Other renewable energies,Wastewater power plant,Nuclear energy,0.0
7713,7713,GE,0.0,Other renewable energies,Storage power plant,Nuclear energy,0.0
7714,7714,GE,0.0,Other renewable energies,Pumped storage power plant,Nuclear energy,0.0
7715,7715,GE,0.0,Other renewable energies,Integrated,Crude oil,0.0
7716,7716,GE,0.0,Other renewable energies,Attached,Crude oil,0.0
7717,7717,GE,0.0,Other renewable energies,,Crude oil,0.0
7718,7718,GE,0.0,Other renewable energies,Continuous power plant,Crude oil,0.0
7719,7719,GE,0.0,Other renewable energies,Drinking water power plant,Crude oil,0.0
7720,7720,GE,0.0,Other renewable energies,Wastewater treatment,Crude oil,0.0
7721,7721,GE,0.0,Other renewable energies,Diversion power plant,Crude oil,0.0
7722,7722,GE,0.0,Other renewable energies,Biomass usage,Crude oil,0.0
7723,7723,GE,0.0,Other renewable energies,Weir plant,Crude oil,0.0
7724,7724,GE,0.0,Other renewable energies,Freestanding,Crude oil,0.0
7725,7725,GE,0.0,Other renewable energies,Waste incineration,Crude oil,0.0
7726,7726,GE,0.0,Other renewable energies,Wastewater power plant,Crude oil,0.0
7727,7727,GE,0.0,Other renewable energies,Storage power plant,Crude oil,0.0
7728,7728,GE,0.0,Other renewable energies,Pumped storage power plant,Crude oil,0.0
7729,7729,GE,0.0,Hydroelectric power,Integrated,Photovoltaic,0.0
7730,7730,GE,0.0,Hydroelectric power,Attached,Photovoltaic,0.0
7731,7731,GE,0.0,Hydroelectric power,,Photovoltaic,0.0
7732,7732,GE,0.0,Hydroelectric power,Continuous power plant,Photovoltaic,0.0
7733,7733,GE,0.0,Hydroelectric power,Drinking water power plant,Photovoltaic,0.0
7734,7734,GE,0.0,Hydroelectric power,Wastewater treatment,Photovoltaic,0.0
7735,7735,GE,0.0,Hydroelectric power,Diversion power plant,Photovoltaic,0.0
7736,7736,GE,0.0,Hydroelectric power,Biomass usage,Photovoltaic,0.0
7737,7737,GE,0.0,Hydroelectric power,Weir plant,Photovoltaic,0.0
7738,7738,GE,0.0,Hydroelectric power,Freestanding,Photovoltaic,0.0
7739,7739,GE,0.0,Hydroelectric power,Waste incineration,Photovoltaic,0.0
7740,7740,GE,0.0,Hydroelectric power,Wastewater power plant,Photovoltaic,0.0
7741,7741,GE,0.0,Hydroelectric power,Storage power plant,Photovoltaic,0.0
7742,7742,GE,0.0,Hydroelectric power,Pumped storage power plant,Photovoltaic,0.0
7743,7743,GE,0.0,Hydroelectric power,Integrated,Wind Energy,0.0
7744,7744,GE,0.0,Hydroelectric power,Attached,Wind Energy,0.0
7745,7745,GE,0.0,Hydroelectric power,,Wind Energy,0.0
7746,7746,GE,0.0,Hydroelectric power,Continuous power plant,Wind Energy,0.0
7747,7747,GE,0.0,Hydroelectric power,Drinking water power plant,Wind Energy,0.0
7748,7748,GE,0.0,Hydroelectric power,Wastewater treatment,Wind Energy,0.0
7749,7749,GE,0.0,Hydroelectric power,Diversion power plant,Wind Energy,0.0
7750,7750,GE,0.0,Hydroelectric power,Biomass usage,Wind Energy,0.0
7751,7751,GE,0.0,Hydroelectric power,Weir plant,Wind Energy,0.0
7752,7752,GE,0.0,Hydroelectric power,Freestanding,Wind Energy,0.0
7753,7753,GE,0.0,Hydroelectric power,Waste incineration,Wind Energy,0.0
7754,7754,GE,0.0,Hydroelectric power,Wastewater power plant,Wind Energy,0.0
7755,7755,GE,0.0,Hydroelectric power,Storage power plant,Wind Energy,0.0
7756,7756,GE,0.0,Hydroelectric power,Pumped storage power plant,Wind Energy,0.0
7757,7757,GE,0.0,Hydroelectric power,Integrated,Hydroelectric power,0.0
7758,7758,GE,0.0,Hydroelectric power,Attached,Hydroelectric power,0.0
7759,7759,GE,0.0,Hydroelectric power,,Hydroelectric power,0.0
7760,7760,GE,159270.0,Hydroelectric power,Continuous power plant,Hydroelectric power,159270.0
7761,7761,GE,0.0,Hydroelectric power,Drinking water power plant,Hydroelectric power,0.0
7762,7762,GE,0.0,Hydroelectric power,Wastewater treatment,Hydroelectric power,0.0
7763,7763,GE,40.0,Hydroelectric power,Diversion power plant,Hydroelectric power,40.0
7764,7764,GE,0.0,Hydroelectric power,Biomass usage,Hydroelectric power,0.0
7765,7765,GE,560.0,Hydroelectric power,Weir plant,Hydroelectric power,560.0
7766,7766,GE,0.0,Hydroelectric power,Freestanding,Hydroelectric power,0.0
7767,7767,GE,0.0,Hydroelectric power,Waste incineration,Hydroelectric power,0.0
7768,7768,GE,0.0,Hydroelectric power,Wastewater power plant,Hydroelectric power,0.0
7769,7769,GE,0.0,Hydroelectric power,Storage power plant,Hydroelectric power,0.0
7770,7770,GE,0.0,Hydroelectric power,Pumped storage power plant,Hydroelectric power,0.0
7771,7771,GE,0.0,Hydroelectric power,Integrated,Biomass,0.0
7772,7772,GE,0.0,Hydroelectric power,Attached,Biomass,0.0
7773,7773,GE,0.0,Hydroelectric power,,Biomass,0.0
7774,7774,GE,0.0,Hydroelectric power,Continuous power plant,Biomass,0.0
7775,7775,GE,0.0,Hydroelectric power,Drinking water power plant,Biomass,0.0
7776,7776,GE,0.0,Hydroelectric power,Wastewater treatment,Biomass,0.0
7777,7777,GE,0.0,Hydroelectric power,Diversion power plant,Biomass,0.0
7778,7778,GE,0.0,Hydroelectric power,Biomass usage,Biomass,0.0
7779,7779,GE,0.0,Hydroelectric power,Weir plant,Biomass,0.0
7780,7780,GE,0.0,Hydroelectric power,Freestanding,Biomass,0.0
7781,7781,GE,0.0,Hydroelectric power,Waste incineration,Biomass,0.0
7782,7782,GE,0.0,Hydroelectric power,Wastewater power plant,Biomass,0.0
7783,7783,GE,0.0,Hydroelectric power,Storage power plant,Biomass,0.0
7784,7784,GE,0.0,Hydroelectric power,Pumped storage power plant,Biomass,0.0
7785,7785,GE,0.0,Hydroelectric power,Integrated,Waste,0.0
7786,7786,GE,0.0,Hydroelectric power,Attached,Waste,0.0
7787,7787,GE,0.0,Hydroelectric power,,Waste,0.0
7788,7788,GE,0.0,Hydroelectric power,Continuous power plant,Waste,0.0
7789,7789,GE,0.0,Hydroelectric power,Drinking water power plant,Waste,0.0
7790,7790,GE,0.0,Hydroelectric power,Wastewater treatment,Waste,0.0
7791,7791,GE,0.0,Hydroelectric power,Diversion power plant,Waste,0.0
7792,7792,GE,0.0,Hydroelectric power,Biomass usage,Waste,0.0
7793,7793,GE,0.0,Hydroelectric power,Weir plant,Waste,0.0
7794,7794,GE,0.0,Hydroelectric power,Freestanding,Waste,0.0
7795,7795,GE,0.0,Hydroelectric power,Waste incineration,Waste,0.0
7796,7796,GE,0.0,Hydroelectric power,Wastewater power plant,Waste,0.0
7797,7797,GE,0.0,Hydroelectric power,Storage power plant,Waste,0.0
7798,7798,GE,0.0,Hydroelectric power,Pumped storage power plant,Waste,0.0
7799,7799,GE,0.0,Hydroelectric power,Integrated,Natural gas,0.0
7800,7800,GE,0.0,Hydroelectric power,Attached,Natural gas,0.0
7801,7801,GE,0.0,Hydroelectric power,,Natural gas,0.0
7802,7802,GE,0.0,Hydroelectric power,Continuous power plant,Natural gas,0.0
7803,7803,GE,0.0,Hydroelectric power,Drinking water power plant,Natural gas,0.0
7804,7804,GE,0.0,Hydroelectric power,Wastewater treatment,Natural gas,0.0
7805,7805,GE,0.0,Hydroelectric power,Diversion power plant,Natural gas,0.0
7806,7806,GE,0.0,Hydroelectric power,Biomass usage,Natural gas,0.0
7807,7807,GE,0.0,Hydroelectric power,Weir plant,Natural gas,0.0
7808,7808,GE,0.0,Hydroelectric power,Freestanding,Natural gas,0.0
7809,7809,GE,0.0,Hydroelectric power,Waste incineration,Natural gas,0.0
7810,7810,GE,0.0,Hydroelectric power,Wastewater power plant,Natural gas,0.0
7811,7811,GE,0.0,Hydroelectric power,Storage power plant,Natural gas,0.0
7812,7812,GE,0.0,Hydroelectric power,Pumped storage power plant,Natural gas,0.0
7813,7813,GE,0.0,Hydroelectric power,Integrated,Nuclear energy,0.0
7814,7814,GE,0.0,Hydroelectric power,Attached,Nuclear energy,0.0
7815,7815,GE,0.0,Hydroelectric power,,Nuclear energy,0.0
7816,7816,GE,0.0,Hydroelectric power,Continuous power plant,Nuclear energy,0.0
7817,7817,GE,0.0,Hydroelectric power,Drinking water power plant,Nuclear energy,0.0
7818,7818,GE,0.0,Hydroelectric power,Wastewater treatment,Nuclear energy,0.0
7819,7819,GE,0.0,Hydroelectric power,Diversion power plant,Nuclear energy,0.0
7820,7820,GE,0.0,Hydroelectric power,Biomass usage,Nuclear energy,0.0
7821,7821,GE,0.0,Hydroelectric power,Weir plant,Nuclear energy,0.0
7822,7822,GE,0.0,Hydroelectric power,Freestanding,Nuclear energy,0.0
7823,7823,GE,0.0,Hydroelectric power,Waste incineration,Nuclear energy,0.0
7824,7824,GE,0.0,Hydroelectric power,Wastewater power plant,Nuclear energy,0.0
7825,7825,GE,0.0,Hydroelectric power,Storage power plant,Nuclear energy,0.0
7826,7826,GE,0.0,Hydroelectric power,Pumped storage power plant,Nuclear energy,0.0
7827,7827,GE,0.0,Hydroelectric power,Integrated,Crude oil,0.0
7828,7828,GE,0.0,Hydroelectric power,Attached,Crude oil,0.0
7829,7829,GE,0.0,Hydroelectric power,,Crude oil,0.0
7830,7830,GE,0.0,Hydroelectric power,Continuous power plant,Crude oil,0.0
7831,7831,GE,0.0,Hydroelectric power,Drinking water power plant,Crude oil,0.0
7832,7832,GE,0.0,Hydroelectric power,Wastewater treatment,Crude oil,0.0
7833,7833,GE,0.0,Hydroelectric power,Diversion power plant,Crude oil,0.0
7834,7834,GE,0.0,Hydroelectric power,Biomass usage,Crude oil,0.0
7835,7835,GE,0.0,Hydroelectric power,Weir plant,Crude oil,0.0
7836,7836,GE,0.0,Hydroelectric power,Freestanding,Crude oil,0.0
7837,7837,GE,0.0,Hydroelectric power,Waste incineration,Crude oil,0.0
7838,7838,GE,0.0,Hydroelectric power,Wastewater power plant,Crude oil,0.0
7839,7839,GE,0.0,Hydroelectric power,Storage power plant,Crude oil,0.0
7840,7840,GE,0.0,Hydroelectric power,Pumped storage power plant,Crude oil,0.0
7841,7841,GE,0.0,Fossil fuel,Integrated,Photovoltaic,0.0
7842,7842,GE,0.0,Fossil fuel,Attached,Photovoltaic,0.0
7843,7843,GE,0.0,Fossil fuel,,Photovoltaic,0.0
7844,7844,GE,0.0,Fossil fuel,Continuous power plant,Photovoltaic,0.0
7845,7845,GE,0.0,Fossil fuel,Drinking water power plant,Photovoltaic,0.0
7846,7846,GE,0.0,Fossil fuel,Wastewater treatment,Photovoltaic,0.0
7847,7847,GE,0.0,Fossil fuel,Diversion power plant,Photovoltaic,0.0
7848,7848,GE,0.0,Fossil fuel,Biomass usage,Photovoltaic,0.0
7849,7849,GE,0.0,Fossil fuel,Weir plant,Photovoltaic,0.0
7850,7850,GE,0.0,Fossil fuel,Freestanding,Photovoltaic,0.0
7851,7851,GE,0.0,Fossil fuel,Waste incineration,Photovoltaic,0.0
7852,7852,GE,0.0,Fossil fuel,Wastewater power plant,Photovoltaic,0.0
7853,7853,GE,0.0,Fossil fuel,Storage power plant,Photovoltaic,0.0
7854,7854,GE,0.0,Fossil fuel,Pumped storage power plant,Photovoltaic,0.0
7855,7855,GE,0.0,Fossil fuel,Integrated,Wind Energy,0.0
7856,7856,GE,0.0,Fossil fuel,Attached,Wind Energy,0.0
7857,7857,GE,0.0,Fossil fuel,,Wind Energy,0.0
